symbol,fiscaldate_end,reported_currency,gross_profit,total_revenue,costof_revenue,costof_goodservices_sold,operating_income,selling_gen_admin,research_dev,operating_expenses,investment_income_net,net_interest_income,interest_income,interest_expense,noninterest_income,othernon_operatingincome,depreciation,dpr_and_amort,income_beforetax,incometax_expense,interest_debt_expense,netincome_cont_operations,comprehensive_income_netoftax,ebit,ebitda,netincome
ORIC,9/30/2019,USD,0,0,0,0,-7097000,1465000,5632000,7097000,0,476000,476000,0,0,0,0,0,-6549000,0,0,-6549000,0,-6827000,0,-6549000
ORIC,6/30/2019,USD,0,0,0,0,-6355000,1315000,5040000,6355000,0,317000,317000,0,0,0,0,0,-5965000,0,0,-5965000,0,-6109000,0,-5965000
ORIC,3/31/2019,USD,0,0,0,0,-6346000,1134000,5212000,6346000,0,261000,261000,0,0,0,0,0,-6015000,0,0,-6015000,0,-6104000,0,-6015000
ORPH,12/31/2020,DKK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33000,0,0,0,0,0,0
ORPH,9/30/2020,DKK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33000,0,0,0,0,0,0
ORPH,6/30/2020,DKK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-990500,0,0,0,0,0,0
ORPH,3/31/2020,DKK,0,0,0,0,0,39287500,0,0,0,0,0,0,0,0,0,0,0,-990500,0,0,0,0,0,0
ORPH,12/31/2019,DKK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1502500,0,0,0,0,0,0
ORPH,9/30/2019,DKK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1502500,0,0,0,0,0,0
ORSN,9/30/2020,USD,0,0,0,0,-482379,482379,0,482379,0,4221,4221,0,0,0,0,0,-478158,0,0,-478158,0,-482379,0,-478158
ORSN,6/30/2020,USD,0,0,0,0,-113397,0,0,113397,0,18689,18689,0,0,0,0,0,-94708,-3103,0,-91605,0,-113397,0,-91605
ORSN,3/31/2020,USD,0,0,0,0,-97952,0,0,97952,0,144127,144127,0,0,0,0,0,46175,3103,0,43072,0,-97952,0,43072
ORSN,12/31/2019,USD,0,0,0,0,-258657,258657,0,258657,0,179765,179765,0,0,0,0,0,-78892,-9973,0,-68919,0,-258657,0,-68919
ORSN,9/30/2019,USD,0,0,0,0,-59716,59716,0,59716,0,123966,123966,0,0,0,0,0,64250,9973,0,54277,0,-59716,0,54277
ORSN,6/30/2019,USD,0,0,0,0,-103,103,0,103,0,0,0,0,0,0,0,0,-103,0,0,-103,0,-103,0,-103
ORSN,3/31/2019,USD,0,0,0,0,-16660,16656,0,16656,0,0,0,0,0,0,0,0,-16660,0,0,-16656,0,-16656,0,-16660
OSH,12/31/2020,USD,12141000,248702000,236561000,236561000,-90731000,99706000,0,339433000,0,24000,24000,-24000,0,0,0,0,-90703000,0,0,-90703000,0,-87565000,0,-87114000
OSH,9/30/2020,USD,20142000,217896000,197754000,197754000,-55349000,72610000,0,273245000,0,-3862000,-3862000,3862000,0,0,0,0,-59176000,0,0,-59176000,0,-52433000,0,-59112000
OSH,6/30/2020,USD,19396000,214382000,194986000,194986000,-24418000,41140000,0,238800000,0,-2448000,-2448000,2448000,0,0,0,0,-26844000,0,0,-26844000,0,-21722000,0,-26765000
OSH,3/31/2020,USD,25731000,201785000,176054000,176054000,-13024000,36250000,0,214809000,0,-2426000,-2426000,2426000,0,0,0,0,-15355000,0,0,-15355000,0,-10424000,0,-15000000
OSH,12/31/2019,USD,2440000,173600000,171160000,171160000,-43999000,44224000,0,217598000,0,-1962000,-1962000,1962000,0,0,0,0,-45936000,0,0,-45935000,0,-41759000,0,-44506000
OSH,9/30/2019,USD,4140000,139140000,135000000,135000000,-31590000,33673000,0,0,0,0,-1813000,0,0,0,0,0,-33428000,0,0,0,0,-29558000,0,-33204000
OSH,6/30/2019,USD,10714000,126488000,115774000,115774000,-18435000,27298000,0,0,0,0,-1867000,0,0,0,0,0,-20280000,0,0,0,0,-16561000,0,-20157000
OYST,12/31/2020,USD,0,0,0,0,-22244000,10537000,11707000,22244000,0,0,0,0,0,0,0,0,-22232000,0,0,-22232000,0,-22125000,0,-22232000
OYST,9/30/2020,USD,0,0,0,0,-16322000,8112000,8210000,16322000,0,0,0,0,0,0,0,0,-16305000,0,0,-16305000,0,-16208000,0,-16305000
OYST,6/30/2020,USD,0,0,0,0,-15494000,6940000,8554000,15494000,0,0,0,0,0,0,0,0,-15464000,0,0,-15464000,0,-15283000,0,-15464000
OYST,3/31/2020,USD,0,0,0,0,-16929000,5589000,11340000,16929000,0,410000,410000,0,0,0,0,0,-16519000,0,0,-16519000,0,-16912000,0,-16519000
OYST,12/31/2019,USD,0,0,0,0,-20161000,5127000,15034000,20161000,0,437000,437000,0,0,0,0,0,-19724000,0,0,-19724000,0,-20161000,0,-19724000
OYST,9/30/2019,USD,0,0,0,0,-11897000,3809000,8088000,11897000,0,400000,400000,0,0,0,0,0,-11497000,0,0,-11497000,0,-11897000,0,-11497000
OYST,6/30/2019,USD,0,0,0,0,-11233000,3132000,8101000,11233000,0,503000,503000,0,0,0,0,0,-10730000,0,0,-10730000,0,-10480000,0,-10730000
OYST,3/31/2019,USD,0,0,0,0,-4010000,1605000,2405000,4010000,0,250000,250000,0,0,0,0,0,-3760000,0,0,-3760000,0,-4010000,0,-3760000
OYST,12/31/2018,USD,0,0,0,0,-4049000,704000,0,0,0,0,0,0,0,0,0,0,-4011000,0,0,0,0,0,0,-4011000
OYST,9/30/2018,USD,0,0,0,0,-6691000,916000,5775000,6691000,0,0,0,0,0,0,0,0,-6632000,0,0,-6632000,0,-6691000,0,-6632000
OYST,6/30/2018,USD,0,0,0,0,-2998000,680500,2317500,2998000,0,0,0,0,0,0,0,0,-2930000,0,0,-2930000,0,-2998000,0,-2930000
OYST,3/31/2018,USD,0,0,0,0,-2998000,680500,2317500,2998000,0,0,0,0,0,0,0,0,-2930000,0,0,-2930000,0,-2998000,0,-2930000
OZON,8/31/2020,RUB,7494000000,22437000000,14943000000,14943000000,-3333000000,9431000000,1051000000,25770000000,0,-572000000,0,572000000,0,0,0,0,-3897000000,-18000000,0,-3879000000,0,-2980000000,0,-3879000000
OZON,5/31/2020,RUB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-69000000,0,0,0,0,0,0
OZON,2/29/2020,RUB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-38000000,0,0,0,0,0,0
OZON,11/30/2019,RUB,3070000000,14210000000,11140000000,11140000000,-6184000000,6360000000,944000000,27129000000,0,-311000000,0,490000000,0,0,0,0,-6523000000,-193000000,0,-6330000000,0,-4092000000,0,-6330000000
OZON,8/31/2019,RUB,3070000000,14210000000,11140000000,11140000000,-4336000000,6360000000,810000000,18546000000,0,-229000000,0,229000000,0,0,0,0,-4577000000,0,0,-4570000000,0,-4112000000,0,-4570000000
OZON,2/28/2002,USD,72923,114990,42067,42067,-98161,152879,50,213151,0,0,0,-122638,0,0,0,0,-220799,0,0,-220799,0,-98161,0,-220799
OZON,11/30/2001,USD,-4450,49744,54194,54194,-168990,140724,2366,218734,0,0,0,-5560,0,0,0,0,-171219,0,0,-171219,0,-168990,0,30311
OZON,8/31/2001,USD,-36223,24614,60837,60837,-324147,248699,17772,348761,0,0,0,-5560,0,0,0,0,-522831,0,0,-522831,0,-324147,0,-515417
OZON,5/31/2001,USD,101602,176664,75062,75062,-165098,233753,7043,341762,0,0,0,-5560,0,0,0,0,-164991,0,0,-164991,0,-165098,0,-144320
OZON,2/28/2001,USD,0,32000,17000,17000,0,210000,15000,0,0,0,0,98000,0,0,0,0,0,0,0,0,0,0,0,0
OZON,11/30/2000,USD,0,75000,56000,56000,0,178000,18000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OZON,8/31/2000,USD,0,6000,74000,74000,0,259000,21000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OZON,5/31/2000,USD,0,76000,52000,52000,0,284000,13000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OZON,2/29/2000,USD,0,266000,149000,149000,0,400000,131000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PACE,12/31/2020,USD,0,0,0,0,-623360,623360,0,623360,0,5937,5937,0,0,0,0,0,-617423,0,0,-617423,0,-623360,0,-617423
PACE,9/30/2020,USD,0,0,0,0,-19075,19075,0,19075,0,0,0,0,0,0,0,0,-19075,0,0,-19075,0,-19075,0,-19075
PACE,9/30/2019,USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PAND,12/31/2020,USD,2190000,2190000,0,0,-11229000,4603000,8817000,13420000,15000,-1000,0,1000,2191000,0,183000,0,0,0,1000,-11214000,-11215000,-11229000,0,-11215000
PAND,9/30/2020,USD,2397000,2397000,0,0,-10990000,4337000,9286000,13622000,9000,-251000,9000,251000,2648000,0,158000,0,-11232000,0,251000,-10982000,-11233000,-10990000,0,-11232000
PASG,12/31/2020,USD,-586000,-586000,0,0,-39056000,10124000,28932000,39056000,112000,-586000,112000,586000,0,0,0,0,-38944000,0,586000,5656000,-38916000,-39056000,0,-38944000
PBTS,6/30/2020,USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,0,0,0
PBTS,3/31/2020,USD,2843378,7225291,0,0,0,1856835,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,0,0,0
PBTS,12/31/2019,USD,1558600,7295860,5737260,5737260,-8880410,9585180,0,10439010,0,0,0,0,0,0,0,0,-8025240,-61652,0,0,0,-8025090,0,-7901790
PBTS,9/30/2019,USD,4506110,12799200,8293090,8293090,0,5568310,0,6878140,0,0,0,0,0,0,0,0,0,-61652,0,0,0,-3618930,0,0
PBTS,6/30/2019,USD,4506110,12799200,8293090,8293090,-2372030,5568310,654912,7585613,0,0,-643840,-321920,0,0,0,0,-2975090,-45022,0,-1442525,0,-1186015,0,-2885050
PBTS,3/31/2019,USD,2253054,6399598,4146544,4146544,-1186015,1873591,654912,7585613,0,0,0,-321920,0,0,0,0,-1487547,-45022,0,-1442525,0,-1186015,0,-1442525
PBTS,12/31/2018,USD,3422390,15257940,11835550,11835550,-231240,2726070,463777,7744590,0,0,-14800,-7400,0,0,0,0,158510,-33169,0,112425,0,-115619,0,146140
PBTS,9/30/2018,USD,1711194,7628971,5917777,5917777,-115619,1363036,463777,7744590,0,0,0,-7400,0,0,0,0,79256,-33169,0,112425,0,-115619,0,73069
PBTS,6/30/2018,USD,3422390,15257940,11835550,11835550,1243850,2726070,532337,3653630,0,0,-6650,-3323,0,0,0,0,1438300,54764,0,664388,0,409740,0,1400150
PBTS,3/31/2018,USD,2205609,3947163,1741554,1741554,621923,1051350,532337,3325240,0,0,0,-3323,0,0,0,0,719152,54764,0,664388,0,621923,0,700076
PBTS,12/31/2017,USD,5356150,14989010,9632860,9632860,2594490,2052600,354528,6197258,0,0,24910,-3323,0,0,0,0,2800260,153410,0,1246719,0,1297245,0,2500110
PBTS,9/30/2017,USD,2678072,7494503,4816432,4816432,1297245,1026298,354528,6197258,0,0,0,-3323,0,0,0,0,1400129,153410,0,1246719,0,1297245,0,1250054
PBTS,6/30/2017,USD,1366291,6639000,3776000,3776000,1265000,1468000,443000,2687218,0,0,0,-2085,0,0,0,0,1613000,128000,0,742378,0,632555,0,1485000
PBTS,3/31/2017,USD,1366291,3319774,1953483,1953483,632556,512271,221465,2687218,0,0,0,-2085,0,0,0,0,806410,64031,0,742379,0,632556,0,742379
PBTS,12/31/2016,USD,0,21175000,13512000,13512000,3739000,3789000,948000,0,0,0,0,18000,0,0,0,0,3990000,536000,0,0,0,0,0,3454000
PCVX,9/30/2020,USD,0,0,0,0,-20521000,4898000,16410000,20521000,0,33000,33000,0,0,0,0,0,-21018000,0,0,-21018000,0,-20154000,0,-21018000
PCVX,6/30/2020,USD,0,0,0,0,-20188000,3046000,18178000,-1036000,0,44000,44000,0,0,0,0,0,-20320000,0,0,-20320000,0,-19789000,0,-20320000
PCVX,3/31/2020,USD,0,0,0,0,-27267000,3281000,24315000,-329000,0,128000,135000,7000,0,0,0,0,-27142000,0,0,-27142000,0,-26748000,0,-27142000
PCVX,12/31/2019,USD,0,0,0,0,-54153000,2457000,13382000,-183000,0,88000,457000,7000,0,0,0,0,-50274000,0,0,-14621000,0,-14564000,0,-50274000
PCVX,9/30/2019,USD,0,0,0,0,-12086000,2510000,9630000,-54000,0,111000,120000,9000,0,0,0,0,-11317000,0,0,-11317000,0,-10818000,0,-11317000
PCVX,6/30/2019,USD,0,0,0,0,-12232000,2264000,9968000,12232000,0,170000,181000,11000,0,0,0,0,-10665000,0,0,-10665000,0,-10299000,0,-10665000
PCVX,3/31/2019,USD,0,0,0,0,-13944000,1316000,12628000,13944000,0,223000,47000,13000,0,0,0,0,-13671000,0,0,-13671000,0,-13188000,0,-13671000
PD,1/31/2021,USD,49883000,55060000,9401000,9401000,-18394000,50416000,17861000,68277000,857000,-4224000,0,4224000,59284000,67000,0,900000,-21694000,454000,4224000,-22148000,-22439000,-18394000,-17494000,-22148000
PD,10/31/2020,USD,46087000,49639000,7685000,7685000,-21839000,51770000,16156000,67926000,974000,-4133000,0,4133000,53772000,-449000,0,0,-25408000,-4800000,4133000,-20608000,-21030000,-21839000,0,-20608000
PD,7/31/2020,USD,44077000,49106000,6637000,6637000,-13449000,41991000,15535000,57526000,0,-2961000,-1353000,1608000,50714000,-431000,0,0,-14440000,248000,0,-14688000,-14411000,-13449000,0,-14688000
PD,4/30/2020,USD,42823000,51139000,6963000,6963000,-12600000,40409000,15014000,55423000,0,1353000,0,0,49786000,19000,0,0,-11228000,231000,0,-11459000,-10817000,-12600000,0,-11459000
PD,1/31/2020,USD,39573000,42043000,6353000,6353000,-11756000,37478000,13851000,51329000,0,-4283000,0,0,-120425000,-143000,0,0,-10490000,-50000,0,-10440000,-10253000,-11756000,0,-10440000
PD,10/31/2019,USD,36116000,47633000,6634000,6634000,-16693000,40190000,12619000,52809000,0,1427000,0,0,42750000,245000,0,0,-15021000,244000,0,-15246000,-15315000,-16693000,0,-15265000
PD,7/31/2019,USD,34255000,40361000,6106000,6106000,-14381000,37001000,11635000,48636000,0,-889000,0,0,40361000,80000,0,0,-12334000,236000,0,-12570000,-12570000,-14381000,0,-12570000
PFHD,12/31/2020,USD,0,19760000,0,0,0,7446000,0,0,0,18140000,20355000,2215000,0,0,0,0,7422000,1881000,0,5541000,0,0,0,5541000
PFHD,9/30/2020,USD,0,18423000,0,0,0,7492000,0,0,0,17357000,18998000,1641000,0,0,0,0,753000,-197000,0,950000,0,0,0,950000
PFHD,6/30/2020,USD,0,17259000,0,0,0,7784000,0,0,0,16160000,18391000,2231000,0,0,0,0,3961000,830000,0,3131000,0,0,0,3131000
PFHD,3/31/2020,USD,0,8917000,0,0,0,5790000,0,0,0,7982000,10941000,2959000,0,0,0,0,-1414000,-97000,0,-1317000,0,0,0,-1317000
PFHD,12/31/2019,USD,0,8119000,0,0,0,5253000,0,0,0,7386000,10558000,3172000,0,0,0,0,1110000,122000,0,988000,0,0,0,988000
PFHD,9/30/2019,USD,7717000,8097000,0,0,676000,5001000,0,7041000,0,7180000,10257000,3077000,0,0,0,0,676000,182000,0,494000,0,0,0,494000
PFHD,6/30/2019,USD,7259000,7754000,0,0,722000,4998000,0,6537000,0,6761000,9428000,2667000,0,0,0,0,722000,223000,0,499000,0,0,0,499000
PFHD,3/31/2019,USD,7126500,6881000,0,0,603000,4777000,0,6523500,0,6521000,8715000,2251000,0,0,0,0,484000,129000,0,355000,0,0,0,355000
PFHD,12/31/2018,USD,6502000,6502000,0,0,846000,5281000,0,5656000,0,6306000,8308000,0,0,0,0,0,846000,60000,0,786000,0,0,0,786000
PFHD,9/30/2018,USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,814000,240000,0,0,0,0,0,574000
PGNY,12/31/2020,USD,20666000,100284000,79635000,79635000,1161000,19718000,0,19505000,0,-17000,0,0,100301000,32000,0,0,1176000,-37896000,0,38859000,38843000,1161000,0,39072000
PGNY,9/30/2020,USD,20836000,98911000,78092000,78092000,5361000,15475000,0,15475000,0,-17000,0,0,98928000,11000,0,0,5355000,0,0,5355000,5367000,5361000,0,5355000
PGNY,6/30/2020,USD,11955000,64610000,52650000,52650000,-1820000,13775000,0,13775000,0,5000,0,0,64605000,3000,0,0,-1812000,0,0,-1812000,-1807000,-1820000,0,-1812000
PGNY,3/31/2020,USD,16602000,150000,64422000,64422000,3859000,12743000,0,12743000,0,150000,150000,0,81024000,0,0,0,4173000,116000,0,4057000,4057000,3859000,0,4057000
PGNY,12/31/2019,USD,11769000,-164425000,53353000,53353000,1144000,10625000,0,10625000,0,136000,136000,0,-164561000,0,0,0,-4477000,-77000,0,-4400000,-4400000,1144000,0,-4400000
PHAT,9/30/2020,USD,-1286000,-1286000,0,0,-32830000,7060000,25770000,32830000,15000,-1286000,15000,1286000,0,-4000,88000,0,-34105000,0,1286000,-34105000,-34105000,-32830000,0,-34105000
PHAT,6/30/2020,USD,-1262000,-1262000,0,0,-20021000,5162000,14859000,20021000,182000,-1262000,182000,1262000,0,0,77000,0,-21101000,0,1262000,-21101000,-21101000,-20021000,0,-21101000
PHAT,3/31/2020,USD,-738000,-738000,0,0,-20375000,4510000,15865000,20375000,878000,-738000,878000,738000,0,-1000,52000,0,-20141000,0,738000,-20141000,-20141000,-20375000,0,-20141000
PHAT,12/31/2019,USD,-1039000,-1039000,0,0,-15693000,2989000,12704000,15693000,559000,-1039000,559000,1039000,0,-3000,6000,0,-98006000,0,1039000,-98006000,-98006000,-15693000,0,-98006000
PHR,10/31/2020,USD,31992000,38464000,6472000,6472000,-6114000,20851000,5732000,27459000,0,-467000,4000,471000,0,62000,2447000,751000,-6519000,194000,472000,-6713000,-6713000,-6114000,-5363000,-6713000
PHR,7/31/2020,USD,29738000,35009000,5271000,5271000,-6310000,19729000,5530000,25319000,0,-419000,2000,421000,0,424000,2410000,60000,-6305000,66000,421000,-6371000,-6371000,-6310000,-6250000,-6371000
PHR,4/30/2020,USD,28662000,33396000,4734000,4734000,-4966000,18154000,5005000,23944000,0,-320000,-93000,227000,0,-715000,2268000,785000,-6001000,111000,227000,-6112000,-6112000,-4966000,-4181000,-6112000
PHR,1/31/2020,USD,123389000,32815000,4237000,4237000,-4672000,17796000,4861000,22717000,0,-676000,-643000,33000,0,-283000,2309000,60000,-5631000,-1963000,33000,-3668000,-3668000,-4672000,-4612000,-3668000
PHR,10/31/2019,USD,-4607787,-219700,4388087,4388087,-2231000,15532245,4774000,20364573,0,-219000,338000,557000,-187,77000,2153000,59000,-2373000,64000,146873,-2437200,-2437200,-2231000,-2172000,-2437000
PHR,7/31/2019,USD,19505290,-30932300,11310878,11310878,-4140367,15540316,4689990,34956535,0,-745205,35795,781000,0,327421,2136245,0,-7442002,51189,0,-7493191,0,-4140367,0,-7493191
PHR,4/30/2019,USD,17364691,28310000,10945043,10945043,-4255000,13946440,4299000,32564266,0,-804000,-804280,804282,0,-1145000,2155000,0,-6626609,68000,0,-6694609,0,-4255000,0,-6694609
PHR,1/31/2019,USD,21642000,26483000,11174000,11174000,-3299000,17796000,4205000,25308170,0,-1045000,0,1045185,0,-174000,2037000,0,-5079007,0,0,-5079007,0,-3299000,0,-5080000
PHR,10/31/2018,USD,15558000,24756000,9198000,9198000,-3036000,11735000,3856000,27792000,0,-728000,0,-728000,0,203000,1966000,0,-4172000,0,0,-4172000,0,-3036000,0,-4172000
PHR,7/31/2018,USD,15848525,24779000,8930303,8930303,-1248881,11178440,3178921,26027709,0,-883673,0,-883673,0,138819,1777156,0,-2586950,0,0,-2586950,0,-1248881,0,-2586950
PHR,4/30/2018,USD,15058208,23871000,8813027,8813027,-1910000,11175023,3108538,25781201,0,0,0,-847888,0,0,0,0,-3223531,0,0,-3223531,0,-1910000,0,-3223531
PINE,12/31/2020,USD,4774000,5385000,611000,611000,703000,1125000,0,4682000,0,-487000,0,487000,0,0,0,0,216000,0,0,216000,0,3649000,0,186000
PINE,9/30/2020,USD,4547321,5100803,553482,553482,732736,1119807,0,4368067,0,-384360,0,384360,0,0,0,0,635751,0,0,635751,0,3427514,0,546103
PINE,6/30/2020,USD,4040315,4590400,550085,550085,622810,1132011,0,3967590,0,-343117,-343120,343117,0,0,0,0,279693,0,0,279693,0,2908304,0,240238
PINE,3/31/2020,USD,3570923,4171311,600388,600388,263803,1283790,0,3907508,0,-249171,-249170,249171,0,0,0,0,14632,0,0,14632,0,2287133,0,12669
PINE,12/31/2019,USD,2906280,3804820,898540,898540,700770,606520,0,3104053,0,0,-41230,-41230,0,0,0,0,659540,0,0,659539,0,700769,0,665600
PINE,9/30/2019,USD,2992630,3379595,386965,386965,998739,564251,0,2380856,0,0,0,-41230,0,0,0,0,998739,0,0,998739,0,2428379,0,998739
PINE,6/30/2019,USD,2709275,3087597,378322,378322,1051232,342392,0,2036365,0,0,0,0,0,0,0,0,1051232,0,0,1051232,0,2366883,0,1051232
PINE,3/31/2019,USD,2586038,2959290,373252,373252,875848,508687,0,2083442,0,0,0,0,0,0,0,0,875848,0,0,875848,0,2077351,0,875848
PINE,12/31/2018,USD,2329290,2884560,555270,555270,854620,217670,0,0,0,0,0,0,0,0,0,0,854610,0,0,0,0,0,0,854610
PINE,9/30/2018,USD,2811630,3190835,379205,379205,1305985,336401,0,1884850,0,0,0,0,0,0,0,0,1305985,0,0,1305985,0,1305985,0,1305985
PING,12/31/2020,USD,44798000,62657000,18457000,5546000,-10765000,38186000,13085000,55563000,0,-598000,0,598000,63255000,2231000,900000,4292000,-9169000,-5356000,598000,-3776000,-1879000,-10765000,-6473000,-3813000
PING,9/30/2020,USD,42590000,59336000,17351000,5177000,-5723000,31866000,12224000,48313000,0,-605000,0,605000,0,1271000,900000,4223000,-5096000,-4100000,605000,-1033000,-494000,-5723000,-1500000,-996000
PING,6/30/2020,USD,42302000,58981000,16679000,4944000,-5819000,32477000,11411000,48121000,0,-724000,0,724000,0,695000,900000,4233000,-5816000,-2900000,724000,-2948000,-2565000,-5819000,-1586000,-2916000
PING,3/31/2020,USD,45688000,61412000,15724000,4602000,-4354000,33579000,12214000,50042000,0,-506000,-506000,506000,0,-1250000,900000,4249000,-6110000,-1944000,506000,-4166000,-5181000,-4354000,-105000,-4166000
PING,12/31/2019,USD,52342000,66006000,15893000,4357000,318000,35297000,12422000,52024000,0,-847000,-847000,847000,0,1130000,1000000,4305000,-808000,-3022000,2229000,2241000,2397000,318000,4623000,2214000
PING,9/30/2019,USD,47525000,61765000,14240000,14240000,3379000,28803000,11283000,44146000,0,-3818000,-3818000,3818000,0,-992000,700000,4060000,-4595000,-4000000,0,-595000,-705000,3379000,7439000,-595000
PING,6/30/2019,USD,49177000,62460000,13283000,13283000,5477000,28690000,10857000,43700000,0,-4133000,-4133000,4133000,0,234000,700000,4153000,1578000,-178000,0,1756000,1856000,5477000,9630000,1756000
PING,3/31/2019,USD,38150000,50438000,12288000,12288000,-1817000,24392000,11454000,39967000,0,-4116000,-4116000,4116000,0,-9000,700000,4121000,-5979000,-1100000,0,-4879000,-4664000,-1817000,2304000,-4879000
PING,12/31/2018,USD,47464000,59493000,12029000,8246000,6059000,27194000,10202000,41405000,0,0,0,4087000,0,708000,600000,4009000,2680000,4749000,0,-5664000,-2623000,6059000,10068000,-2069000
PING,9/30/2018,USD,31197000,42619000,11422000,7873000,-2514000,20101000,9634000,33711000,0,0,0,3959000,0,-131000,500000,3976000,-6621000,-1000000,0,-3848000,-5482000,-2514000,1462000,-5621000
PINS,12/31/2020,USD,576594000,705617000,129023000,129023000,205149000,207735000,163710000,372445000,1854000,3363000,3363000,-1509000,705617000,0,0,0,208512000,671000,0,207841000,208258000,205149000,0,207841000
PINS,9/30/2020,USD,329772000,442616000,112844000,112844000,-97033000,266618000,160187000,426805000,2896000,2845000,2896000,51000,442616000,0,0,0,-94188000,32000,0,-94220000,-95894000,-97033000,0,-94220000
PINS,6/30/2020,USD,164226000,272485000,108259000,108259000,-104530000,132163000,136593000,268756000,4218000,4202000,4218000,16000,0,0,0,0,-100328000,420000,0,-100748000,-94804000,-104530000,0,-100748000
PINS,3/31/2020,USD,-99232000,271940000,99232000,99232000,-146090000,173094000,145704000,318798000,7151000,5074000,7151000,2077000,0,0,0,0,-141016000,180000,0,-141196000,-144050000,-146090000,0,-141196000
PINS,12/31/2019,USD,-96274000,399898000,96274000,96274000,-43187000,181778000,165033000,348311000,8141000,8008000,8141000,133000,0,0,0,0,-35179000,539000,0,-35718000,-35447000,-43187000,0,-35718000
PINS,9/30/2019,USD,-83520000,279703000,83520000,83520000,-133710000,162190000,167703000,329893000,9837000,8781000,9837000,1056000,0,0,0,0,-124929000,-197000,0,-124732000,-124879000,-133710000,0,-124732000
PINS,6/30/2019,USD,-105415000,261249000,105415000,105415000,-1167143000,521098000,801879000,1322977000,8127000,7679000,8127000,448000,0,0,0,0,-1159464000,37000,0,-1159501000,-1158747000,-1167143000,0,-1159501000
PLIN,6/30/2020,USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLIN,3/31/2020,USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLIN,12/31/2019,USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLIN,9/30/2019,USD,2046183,25608168,49892720,49892720,0,896357,0,2841360,0,0,0,0,0,0,0,0,0,0,0,0,0,1259370,0,0
PLIN,6/30/2019,USD,9001220,102545150,93543930,93543930,5534520,3466700,0,22138276,0,0,-977860,-141577,0,0,0,0,4577240,-133057,0,1613754,0,1681316,0,4363590
PLIN,3/31/2019,USD,5013250,54905970,49892720,49892720,1681316,2841360,0,2841360,0,0,0,-141577,0,0,0,0,1480696,-133057,0,1613754,0,1259370,0,1613754
PLIN,12/31/2018,USD,9651470,101104220,91452750,91452750,2171890,2608820,0,2608820,0,0,-636650,-278988,0,0,0,0,1615850,239882,0,568042,0,3724990,0,1136080
PLIN,9/30/2018,USD,2506622,27452983,24946362,24946362,1085944,711049,0,26367040,0,0,0,-278988,0,0,0,0,807924,239882,0,568042,0,1085944,0,568042
